trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
37151749_400245,09:59:00,10:07:00,1474850,10,,0,
37151749_400245,10:16:00,10:16:00,1474644,11,,0,
37151749_400245,10:25:00,10:26:00,1474645,12,,0,
37151749_400245,10:29:00,10:30:00,1474774,13,,0,
37151749_400245,10:32:00,10:33:00,1474749,14,,0,
37151749_400245,10:35:00,10:35:00,1474750,15,,0,
37151749_400245,10:38:00,10:38:00,1474751,16,,0,
37151749_400245,10:45:00,10:50:00,1609728,17,,0,
37151749_400245,11:00:00,11:01:00,1609729,18,,0,
37151749_400245,11:10:00,11:11:00,1609730,19,,0,
37151749_400245,11:22:00,11:23:00,1609747,20,,0,
37151749_400245,11:33:00,11:33:00,1609731,21,,1,
37151750_400246,08:01:00,08:01:00,1474843,0,,0,
37151750_400246,08:04:00,08:05:00,1474909,1,,0,
37151750_400246,08:20:00,08:25:00,1474715,2,,0,
37151750_400246,08:35:00,08:35:00,1474718,3,,0,
37151750_400246,08:43:00,08:44:00,1474720,4,,0,
37151750_400246,08:55:00,08:56:00,1474688,5,,0,
37151750_400246,09:15:00,09:16:00,1475231,6,,0,
37151750_400246,09:27:00,09:27:00,1475230,7,,0,
37151750_400246,09:40:00,09:41:00,1475232,8,,0,
37151750_400246,09:55:00,10:07:00,1474850,9,,0,
37151750_400246,10:16:00,10:16:00,1474644,10,,0,
37151750_400246,10:25:00,10:26:00,1474645,11,,0,
37151750_400246,10:29:00,10:33:00,1474774,12,,0,
37151750_400246,10:35:00,10:36:00,1474749,13,,0,
37151750_400246,10:38:00,10:38:00,1474750,14,,0,
37151750_400246,10:41:00,10:41:00,1474751,15,,0,
37151750_400246,10:48:00,10:53:00,1474752,16,,0,
37151750_400246,11:00:00,11:00:00,1474648,17,,0,
37151750_400246,11:08:00,11:09:00,1474649,18,,0,
37151750_400246,11:15:00,11:15:00,1474753,19,,0,
37151750_400246,11:25:00,11:26:00,1474754,20,,0,
37151750_400246,11:31:00,11:31:00,1474650,21,,1,
37151751_400247,08:54:00,08:54:00,1474836,0,,0,
37151751_400247,08:57:00,08:58:00,1474909,1,,0,
37151751_400247,09:02:00,09:02:00,1474910,2,,0,
37151751_400247,09:06:00,09:06:00,1474911,3,,0,
37151751_400247,09:12:00,09:12:00,1474912,4,,0,
37151751_400247,09:17:00,09:18:00,1474715,5,,0,
37151751_400247,09:23:00,09:24:00,1845555,6,,0,
37151751_400247,09:26:00,09:26:00,1474717,7,,0,
37151751_400247,09:30:00,09:30:00,1474718,8,,0,
37151751_400247,09:34:00,09:34:00,1474719,9,,0,
37151751_400247,09:40:00,09:41:00,1474720,10,,0,
37151751_400247,09:46:00,09:46:00,1474696,11,,0,
37151751_400247,09:50:00,09:50:00,1474697,12,,0,
37151751_400247,09:54:00,09:59:00,1474688,13,,0,
37151751_400247,10:07:00,10:07:00,1474695,14,,0,
37151751_400247,10:13:00,10:18:00,1474684,15,,0,
37151751_400247,10:26:00,10:27:00,1475231,16,,0,
37151751_400247,10:38:00,10:38:00,1475230,17,,0,
37151751_400247,10:52:00,10:52:00,1475229,18,,0,
37151751_400247,11:06:00,11:06:00,1475233,19,,1,
37151752_400248,08:54:00,08:54:00,1474843,0,,0,
37151752_400248,08:57:00,08:58:00,1609769,1,,0,
37151752_400248,09:02:00,09:02:00,1609770,2,,0,
37151752_400248,09:06:00,09:06:00,1474911,3,,0,
37151752_400248,09:12:00,09:12:00,1474912,4,,0,
37151752_400248,09:17:00,09:18:00,1474715,5,,0,
37151752_400248,09:23:00,09:24:00,1845555,6,,0,
37151752_400248,09:26:00,09:26:00,1474717,7,,0,
37151752_400248,09:30:00,09:30:00,1474718,8,,0,
37151752_400248,09:34:00,09:34:00,1474719,9,,0,
37151752_400248,09:40:00,09:41:00,1474720,10,,0,
37151752_400248,09:46:00,09:46:00,1474696,11,,0,
37151752_400248,09:50:00,09:50:00,1474697,12,,0,
37151752_400248,09:54:00,09:59:00,1474688,13,,0,
37151752_400248,10:07:00,10:07:00,1474695,14,,0,
37151752_400248,10:13:00,10:19:00,1474684,15,,0,
37151752_400248,10:27:00,10:28:00,1475231,16,,0,
37151752_400248,10:39:00,10:39:00,1475230,17,,0,
37151752_400248,10:52:00,10:52:00,1475229,18,,0,
37151752_400248,11:06:00,11:06:00,1609796,19,,1,
37151753_400249,08:54:00,08:54:00,1474843,0,,0,
37151753_400249,08:57:00,08:58:00,1474909,1,,0,
37151753_400249,09:02:00,09:02:00,1474910,2,,0,
37151753_400249,09:06:00,09:06:00,1474911,3,,0,
37151753_400249,09:12:00,09:12:00,1474912,4,,0,
37151753_400249,09:17:00,09:18:00,1474715,5,,0,
37151753_400249,09:23:00,09:24:00,1845555,6,,0,
37151753_400249,09:26:00,09:26:00,1474717,7,,0,
37151753_400249,09:30:00,09:30:00,1474718,8,,0,
37151753_400249,09:34:00,09:34:00,1474719,9,,0,
37151753_400249,09:40:00,09:41:00,1474720,10,,0,
37151753_400249,09:46:00,09:46:00,1474696,11,,0,
37151753_400249,09:50:00,09:50:00,1474697,12,,0,
37151753_400249,09:54:00,09:59:00,1474688,13,,0,
37151753_400249,10:07:00,10:07:00,1474695,14,,0,
37151753_400249,10:13:00,10:18:00,1474684,15,,0,
37151753_400249,10:26:00,10:27:00,1475231,16,,0,
37151753_400249,10:38:00,10:38:00,1475230,17,,0,
37151753_400249,10:52:00,10:52:00,1475229,18,,0,
37151753_400249,11:06:00,11:06:00,1475233,19,,1,
37151754_400250,11:00:00,11:00:00,1609726,0,,0,
37151754_400250,11:03:00,11:04:00,1474909,1,,0,
37151754_400250,11:08:00,11:08:00,1474910,2,,0,
37151754_400250,11:12:00,11:12:00,1474911,3,,0,
37151754_400250,11:18:00,11:18:00,1474912,4,,0,
37151754_400250,11:23:00,11:24:00,1474715,5,,0,
37151754_400250,11:30:00,11:30:00,1845555,6,,0,
37151754_400250,11:32:00,11:32:00,1474717,7,,0,
37151754_400250,11:36:00,11:37:00,1474718,8,,0,
37151754_400250,11:41:00,11:41:00,1474719,9,,0,
37151754_400250,11:46:00,12:01:00,1474720,10,,0,
37151754_400250,12:06:00,12:07:00,1474696,11,,0,
37151754_400250,12:11:00,12:11:00,1474697,12,,0,
37151754_400250,12:16:00,12:17:00,1474688,13,,0,
37151754_400250,12:24:00,12:25:00,1474695,14,,0,
37151754_400250,12:30:00,12:30:00,1475025,15,,0,
37151754_400250,12:38:00,12:39:00,1475231,16,,0,
37151754_400250,12:51:00,12:51:00,1475230,17,,0,
37151754_400250,13:05:00,13:05:00,1475229,18,,0,
37151754_400250,13:18:00,13:24:00,1474643,19,,0,
37151754_400250,13:33:00,13:33:00,1474644,20,,0,
37151754_400250,13:41:00,13:42:00,1474645,21,,0,
37151754_400250,13:45:00,13:45:00,1474774,22,,1,
37151755_400251,11:04:00,11:04:00,1474843,0,,0,
37151755_400251,11:08:00,11:08:00,1609769,1,,0,
37151755_400251,11:12:00,11:12:00,1609770,2,,0,
37151755_400251,11:17:00,11:17:00,1474911,3,,0,
37151755_400251,11:23:00,11:23:00,1474912,4,,0,
37151755_400251,11:28:00,11:29:00,1474715,5,,0,
37151755_400251,11:35:00,11:35:00,1845555,6,,0,
37151755_400251,11:38:00,11:38:00,1474717,7,,0,
37151755_400251,11:42:00,11:43:00,1474718,8,,0,
37151755_400251,11:47:00,11:47:00,1474719,9,,0,
37151755_400251,11:54:00,12:03:00,1474720,10,,0,
37151755_400251,12:08:00,12:08:00,1474696,11,,0,
37151755_400251,12:12:00,12:12:00,1474697,12,,0,
37151755_400251,12:16:00,12:17:00,1474688,13,,0,
37151755_400251,12:24:00,12:25:00,1474695,14,,0,
37151755_400251,12:30:00,12:30:00,1475025,15,,0,
37151755_400251,12:38:00,12:39:00,1475231,16,,0,
37151755_400251,12:50:00,12:50:00,1475230,17,,0,
37151755_400251,13:03:00,13:03:00,1475229,18,,0,
37151755_400251,13:16:00,13:27:00,1475233,19,,0,
37151755_400251,13:36:00,13:36:00,1474644,20,,0,
37151755_400251,13:44:00,13:45:00,1474645,21,,0,
37151755_400251,13:48:00,13:48:00,1474774,22,,1,
37151756_400252,11:04:00,11:04:00,1474843,0,,0,
37151756_400252,11:08:00,11:08:00,1609769,1,,0,
37151756_400252,11:12:00,11:12:00,1609770,2,,0,
37151756_400252,11:17:00,11:17:00,1474911,3,,0,
37151756_400252,11:23:00,11:23:00,1474912,4,,0,
37151756_400252,11:28:00,11:29:00,1474715,5,,0,
37151756_400252,11:35:00,11:35:00,1845555,6,,0,
37151756_400252,11:38:00,11:38:00,1474717,7,,0,
37151756_400252,11:42:00,11:43:00,1474718,8,,0,
37151756_400252,11:47:00,11:47:00,1474719,9,,0,
37151756_400252,11:54:00,11:56:00,1474720,10,,0,
37151756_400252,12:01:00,12:01:00,1474696,11,,0,
37151756_400252,12:05:00,12:05:00,1474697,12,,0,
37151756_400252,12:09:00,12:10:00,1474688,13,,0,
37151756_400252,12:17:00,12:18:00,1474695,14,,0,
37151756_400252,12:23:00,12:23:00,1474684,15,,0,
37151756_400252,12:31:00,12:32:00,1475231,16,,0,
37151756_400252,12:43:00,12:43:00,1475230,17,,0,
37151756_400252,12:56:00,12:56:00,1475229,18,,0,
37151756_400252,13:09:00,13:13:00,1475233,19,,0,
37151756_400252,13:22:00,13:22:00,1474644,20,,0,
37151756_400252,13:31:00,13:32:00,1474645,21,,0,
37151756_400252,13:35:00,13:35:00,1474774,22,,1,
37151757_400253,11:04:00,11:04:00,1474843,0,,0,
37151757_400253,11:08:00,11:08:00,1609769,1,,0,
37151757_400253,11:12:00,11:12:00,1609770,2,,0,
37151757_400253,11:17:00,11:17:00,1474911,3,,0,
37151757_400253,11:23:00,11:23:00,1474912,4,,0,
37151757_400253,11:28:00,11:29:00,1474715,5,,0,
37151757_400253,11:35:00,11:35:00,1845555,6,,0,
37151757_400253,11:38:00,11:38:00,1474717,7,,0,
37151757_400253,11:42:00,11:43:00,1474718,8,,0,
37151757_400253,11:47:00,11:47:00,1474719,9,,0,
37151757_400253,11:54:00,12:03:00,1474720,10,,0,
37151757_400253,12:08:00,12:08:00,1474696,11,,0,
37151757_400253,12:12:00,12:12:00,1474697,12,,0,
37151757_400253,12:16:00,12:17:00,1474688,13,,0,
37151757_400253,12:24:00,12:25:00,1474695,14,,0,
37151757_400253,12:30:00,12:30:00,1475025,15,,0,
37151757_400253,12:38:00,12:39:00,1475231,16,,0,
37151757_400253,12:50:00,12:50:00,1475230,17,,0,
37151757_400253,13:03:00,13:03:00,1475229,18,,0,
37151757_400253,13:16:00,13:27:00,1475233,19,,0,
37151757_400253,13:36:00,13:36:00,1474644,20,,0,
37151757_400253,13:44:00,13:45:00,1474645,21,,0,
37151757_400253,13:48:00,13:48:00,1474774,22,,1,
37151758_400254,11:01:00,11:01:00,1474843,0,,0,
37151758_400254,11:05:00,11:05:00,1474909,1,,0,
37151758_400254,11:09:00,11:09:00,1474910,2,,0,
37151758_400254,11:14:00,11:14:00,1474911,3,,0,
37151758_400254,11:20:00,11:20:00,1474912,4,,0,
37151758_400254,11:25:00,11:26:00,1474715,5,,0,
37151758_400254,11:32:00,11:32:00,1845555,6,,0,
37151758_400254,11:35:00,11:35:00,1474717,7,,0,
37151758_400254,11:39:00,11:39:00,1474718,8,,0,
37151758_400254,11:43:00,11:43:00,1474719,9,,0,
37151758_400254,11:49:00,12:03:00,1474720,10,,0,
37151758_400254,12:08:00,12:08:00,1474696,11,,0,
37151758_400254,12:12:00,12:12:00,1474697,12,,0,
37151758_400254,12:16:00,12:17:00,1474688,13,,0,
37151758_400254,12:24:00,12:25:00,1474695,14,,0,
37151758_400254,12:30:00,12:30:00,1475025,15,,0,
37151758_400254,12:38:00,12:39:00,1475231,16,,0,
37151758_400254,12:50:00,12:50:00,1475230,17,,0,
37151758_400254,13:04:00,13:04:00,1475229,18,,0,
37151758_400254,13:18:00,13:22:00,1474643,19,,0,
37151758_400254,13:31:00,13:31:00,1474644,20,,0,
37151758_400254,13:39:00,13:40:00,1474645,21,,0,
37151758_400254,13:43:00,13:43:00,1474774,22,,1,
37151759_400255,13:01:00,13:01:00,1474836,0,,0,
37151759_400255,13:05:00,13:05:00,1474909,1,,0,
37151759_400255,13:09:00,13:09:00,1474910,2,,0,
37151759_400255,13:13:00,13:14:00,1474911,3,,0,
37151759_400255,13:20:00,13:20:00,1474912,4,,0,
37151759_400255,13:24:00,13:25:00,1474715,5,,0,
37151759_400255,13:31:00,13:32:00,1845555,6,,0,
37151759_400255,13:34:00,13:34:00,1474717,7,,0,
37151759_400255,13:38:00,13:39:00,1474718,8,,0,
37151759_400255,13:43:00,13:43:00,1474719,9,,0,
37151759_400255,13:49:00,14:00:00,1474720,10,,0,
37151759_400255,14:05:00,14:05:00,1474696,11,,0,
37151759_400255,14:09:00,14:09:00,1474697,12,,0,
37151759_400255,14:14:00,14:32:00,1474688,13,,0,
37151759_400255,14:39:00,14:40:00,1474695,14,,0,
37151759_400255,14:45:00,14:45:00,1474684,15,,0,
37151759_400255,14:53:00,14:54:00,1475231,16,,0,
37151759_400255,15:05:00,15:06:00,1475230,17,,0,
37151759_400255,15:20:00,15:20:00,1475229,18,,0,
37151759_400255,15:33:00,15:39:00,1474643,19,,0,
37151759_400255,15:48:00,15:48:00,1474644,20,,0,
37151759_400255,15:57:00,15:58:00,1474645,21,,0,
37151759_400255,16:01:00,16:03:00,1474646,22,,0,
37151759_400255,16:07:00,16:07:00,1474749,23,,0,
37151759_400255,16:09:00,16:10:00,1474750,24,,0,
37151759_400255,16:13:00,16:13:00,1474751,25,,0,
37151759_400255,16:19:00,16:25:00,1474752,26,,0,
37151759_400255,16:32:00,16:33:00,1474648,27,,0,
37151759_400255,16:41:00,16:41:00,1474649,28,,0,
37151759_400255,16:47:00,16:48:00,1474753,29,,0,
37151759_400255,16:58:00,16:59:00,1474754,30,,0,
37151759_400255,17:04:00,17:04:00,1474650,31,,1,
37151760_400256,13:01:00,13:01:00,1474843,0,,0,
37151760_400256,13:05:00,13:05:00,1609769,1,,0,
37151760_400256,13:09:00,13:09:00,1609770,2,,0,
37151760_400256,13:13:00,13:14:00,1474911,3,,0,
37151760_400256,13:20:00,13:20:00,1474912,4,,0,
37151760_400256,13:24:00,13:25:00,1474715,5,,0,
37151760_400256,13:31:00,13:31:00,1845555,6,,0,
37151760_400256,13:33:00,13:34:00,1474717,7,,0,
37151760_400256,13:38:00,13:38:00,1474718,8,,0,
37151760_400256,13:42:00,13:42:00,1474719,9,,0,
37151760_400256,13:48:00,14:00:00,1474720,10,,0,
37151760_400256,14:05:00,14:05:00,1474696,11,,0,
37151760_400256,14:09:00,14:09:00,1474697,12,,0,
37151760_400256,14:14:00,14:32:00,1474688,13,,0,
37151760_400256,14:39:00,14:40:00,1474695,14,,0,
37151760_400256,14:45:00,14:45:00,1474684,15,,0,
37151760_400256,14:53:00,14:54:00,1475231,16,,0,
37151760_400256,15:05:00,15:06:00,1475230,17,,0,
37151760_400256,15:19:00,15:19:00,1475229,18,,0,
37151760_400256,15:32:00,15:38:00,1474850,19,,0,
37151760_400256,15:47:00,15:47:00,1474644,20,,0,
37151760_400256,15:56:00,15:57:00,1474645,21,,0,
37151760_400256,15:59:00,16:00:00,1474646,22,,0,
37151760_400256,16:04:00,16:04:00,1474749,23,,0,
37151760_400256,16:06:00,16:07:00,1474750,24,,0,
37151760_400256,16:10:00,16:10:00,1474751,25,,0,
37151760_400256,16:16:00,16:21:00,1609728,26,,0,
37151760_400256,16:31:00,16:32:00,1609729,27,,0,
37151760_400256,16:41:00,16:42:00,1609730,28,,0,
37151760_400256,16:53:00,16:54:00,1609747,29,,0,
37151760_400256,17:04:00,17:04:00,1609731,30,,1,
37151761_400257,13:01:00,13:01:00,1474843,0,,0,
37151761_400257,13:05:00,13:05:00,1474909,1,,0,
37151761_400257,13:09:00,13:09:00,1474910,2,,0,
37151761_400257,13:13:00,13:14:00,1474911,3,,0,
37151761_400257,13:20:00,13:20:00,1474912,4,,0,
37151761_400257,13:24:00,13:25:00,1474715,5,,0,
37151761_400257,13:31:00,13:32:00,1845555,6,,0,
37151761_400257,13:34:00,13:34:00,1474717,7,,0,
37151761_400257,13:38:00,13:39:00,1474718,8,,0,
37151761_400257,13:43:00,13:43:00,1474719,9,,0,
37151761_400257,13:49:00,14:00:00,1474720,10,,0,
37151761_400257,14:05:00,14:05:00,1474696,11,,0,
37151761_400257,14:09:00,14:09:00,1474697,12,,0,
37151761_400257,14:14:00,14:32:00,1474688,13,,0,
37151761_400257,14:39:00,14:40:00,1474695,14,,0,
37151761_400257,14:45:00,14:45:00,1474684,15,,0,
37151761_400257,14:53:00,14:54:00,1475231,16,,0,
37151761_400257,15:05:00,15:06:00,1475230,17,,0,
37151761_400257,15:20:00,15:20:00,1475229,18,,0,
37151761_400257,15:33:00,15:39:00,1474850,19,,0,
37151761_400257,15:48:00,15:48:00,1474644,20,,0,
37151761_400257,15:57:00,15:58:00,1474645,21,,0,
37151761_400257,16:01:00,16:03:00,1474646,22,,0,
37151761_400257,16:07:00,16:07:00,1474749,23,,0,
37151761_400257,16:09:00,16:10:00,1474750,24,,0,
37151761_400257,16:13:00,16:13:00,1474751,25,,0,
37151761_400257,16:19:00,16:25:00,1474752,26,,0,
37151761_400257,16:32:00,16:33:00,1474648,27,,0,
37151761_400257,16:41:00,16:41:00,1474649,28,,0,
37151761_400257,16:47:00,16:48:00,1474753,29,,0,
37151761_400257,16:58:00,16:59:00,1474754,30,,0,
37151761_400257,17:04:00,17:04:00,1474650,31,,1,
37151762_400258,15:01:00,15:01:00,1474836,0,,0,
37151762_400258,15:05:00,15:05:00,1474909,1,,0,
37151762_400258,15:09:00,15:09:00,1474910,2,,0,
37151762_400258,15:13:00,15:14:00,1474911,3,,0,
37151762_400258,15:20:00,15:20:00,1474912,4,,0,
37151762_400258,15:24:00,15:25:00,1474715,5,,0,
37151762_400258,15:31:00,15:32:00,1845555,6,,0,
37151762_400258,15:34:00,15:34:00,1474717,7,,0,
37151762_400258,15:38:00,15:39:00,1474718,8,,0,
37151762_400258,15:43:00,15:43:00,1474719,9,,0,
37151762_400258,15:49:00,16:00:00,1474720,10,,0,
37151762_400258,16:05:00,16:05:00,1474696,11,,0,
37151762_400258,16:09:00,16:09:00,1474697,12,,0,
37151762_400258,16:14:00,16:21:00,1474688,13,,0,
37151762_400258,16:28:00,16:28:00,1474695,14,,0,
37151762_400258,16:34:00,16:39:00,1474684,15,,0,
37151762_400258,16:48:00,16:49:00,1475231,16,,0,
37151762_400258,17:00:00,17:01:00,1475230,17,,0,
37151762_400258,17:14:00,17:14:00,1475229,18,,0,
37151762_400258,17:28:00,17:28:00,1475233,19,,1,
37151763_400259,15:02:00,15:02:00,1474843,0,,0,
37151763_400259,15:05:00,15:06:00,1609769,1,,0,
37151763_400259,15:09:00,15:10:00,1609770,2,,0,
37151763_400259,15:14:00,15:14:00,1474911,3,,0,
37151763_400259,15:20:00,15:21:00,1474912,4,,0,
37151763_400259,15:25:00,15:26:00,1474715,5,,0,
37151763_400259,15:32:00,15:32:00,1845555,6,,0,
37151763_400259,15:34:00,15:34:00,1474717,7,,0,
37151763_400259,15:38:00,15:39:00,1474718,8,,0,
37151763_400259,15:43:00,15:43:00,1474719,9,,0,
37151763_400259,15:49:00,16:00:00,1474720,10,,0,
37151763_400259,16:05:00,16:05:00,1474696,11,,0,
37151763_400259,16:09:00,16:09:00,1474697,12,,0,
37151763_400259,16:14:00,16:21:00,1474688,13,,0,
37151763_400259,16:29:00,16:29:00,1474695,14,,0,
37151763_400259,16:34:00,16:39:00,1474684,15,,0,
37151763_400259,16:47:00,16:48:00,1475231,16,,0,
37151763_400259,17:00:00,17:00:00,1475230,17,,0,
37151763_400259,17:14:00,17:14:00,1475229,18,,0,
37151763_400259,17:28:00,17:28:00,1475233,19,,1,
37151764_400260,15:01:00,15:01:00,1474843,0,,0,
37151764_400260,15:05:00,15:05:00,1474909,1,,0,
37151764_400260,15:09:00,15:09:00,1474910,2,,0,
37151764_400260,15:13:00,15:14:00,1474911,3,,0,
37151764_400260,15:20:00,15:20:00,1474912,4,,0,
37151764_400260,15:24:00,15:25:00,1474715,5,,0,
37151764_400260,15:31:00,15:32:00,1845555,6,,0,
37151764_400260,15:34:00,15:34:00,1474717,7,,0,
37151764_400260,15:38:00,15:39:00,1474718,8,,0,
37151764_400260,15:43:00,15:43:00,1474719,9,,0,
37151764_400260,15:49:00,16:00:00,1474720,10,,0,
37151764_400260,16:05:00,16:05:00,1474696,11,,0,
37151764_400260,16:09:00,16:09:00,1474697,12,,0,
37151764_400260,16:14:00,16:21:00,1474688,13,,0,
37151764_400260,16:29:00,16:29:00,1474695,14,,0,
37151764_400260,16:34:00,16:40:00,1475025,15,,0,
37151764_400260,16:48:00,16:49:00,1475231,16,,0,
37151764_400260,17:01:00,17:01:00,1475230,17,,0,
37151764_400260,17:15:00,17:15:00,1475229,18,,0,
37151764_400260,17:29:00,17:29:00,1475233,19,,1,
37151765_400261,16:01:00,16:01:00,1474836,0,,0,
37151765_400261,16:05:00,16:05:00,1474909,1,,0,
37151765_400261,16:09:00,16:09:00,1474910,2,,0,
37151765_400261,16:13:00,16:14:00,1474911,3,,0,
37151765_400261,16:20:00,16:20:00,1474912,4,,0,
37151765_400261,16:24:00,16:25:00,1474715,5,,0,
37151765_400261,16:31:00,16:32:00,1845555,6,,0,
37151765_400261,16:34:00,16:34:00,1474717,7,,0,
37151765_400261,16:38:00,16:39:00,1474718,8,,0,
37151765_400261,16:42:00,16:43:00,1474719,9,,0,
37151765_400261,16:48:00,16:49:00,1474720,10,,0,
37151765_400261,16:54:00,16:54:00,1474696,11,,0,
37151765_400261,16:58:00,16:58:00,1474697,12,,0,
37151765_400261,17:02:00,17:03:00,1474688,13,,0,
37151765_400261,17:10:00,17:10:00,1474695,14,,0,
37151765_400261,17:15:00,17:15:00,1474684,15,,0,
37151765_400261,17:24:00,17:25:00,1475231,16,,0,
37151765_400261,17:35:00,17:36:00,1475230,17,,0,
37151765_400261,17:49:00,17:50:00,1475229,18,,0,
37151765_400261,18:03:00,18:09:00,1609796,19,,0,
37151765_400261,18:17:00,18:17:00,1474644,20,,0,
37151765_400261,18:25:00,18:26:00,1474645,21,,0,
37151765_400261,18:29:00,18:29:00,1474646,22,,1,
37151766_400262,16:01:00,16:01:00,1474843,0,,0,
37151766_400262,16:05:00,16:05:00,1609769,1,,0,
37151766_400262,16:09:00,16:09:00,1609770,2,,0,
37151766_400262,16:13:00,16:14:00,1474911,3,,0,
37151766_400262,16:20:00,16:20:00,1474912,4,,0,
37151766_400262,16:24:00,16:25:00,1474715,5,,0,
37151766_400262,16:31:00,16:32:00,1845555,6,,0,
37151766_400262,16:34:00,16:34:00,1474717,7,,0,
37151766_400262,16:38:00,16:39:00,1474718,8,,0,
37151766_400262,16:43:00,16:43:00,1474719,9,,0,
37151766_400262,16:49:00,17:09:00,1474720,10,,0,
37151766_400262,17:14:00,17:14:00,1474696,11,,0,
37151766_400262,17:18:00,17:18:00,1474697,12,,0,
37151766_400262,17:22:00,17:23:00,1474688,13,,0,
37151766_400262,17:30:00,17:30:00,1474695,14,,0,
37151766_400262,17:35:00,17:36:00,1474684,15,,0,
37151766_400262,17:44:00,17:47:00,1475231,16,,0,
37151766_400262,17:57:00,17:58:00,1475230,17,,0,
37151766_400262,18:11:00,18:11:00,1475232,18,,0,
37151766_400262,18:24:00,18:30:00,1474850,19,,0,
37151766_400262,18:39:00,18:39:00,1474644,20,,0,
37151766_400262,18:48:00,18:50:00,1474645,21,,0,
37151766_400262,18:53:00,18:53:00,1474774,22,,1,
37151767_400263,16:01:00,16:01:00,1474843,0,,0,
37151767_400263,16:05:00,16:05:00,1474909,1,,0,
37151767_400263,16:09:00,16:09:00,1474910,2,,0,
37151767_400263,16:13:00,16:14:00,1474911,3,,0,
37151767_400263,16:20:00,16:20:00,1474912,4,,0,
37151767_400263,16:24:00,16:25:00,1474715,5,,0,
37151767_400263,16:31:00,16:32:00,1845555,6,,0,
37151767_400263,16:34:00,16:34:00,1474717,7,,0,
37151767_400263,16:38:00,16:39:00,1474718,8,,0,
37151767_400263,16:43:00,16:43:00,1474719,9,,0,
37151767_400263,16:49:00,16:59:00,1474720,10,,0,
37151767_400263,17:04:00,17:04:00,1474696,11,,0,
37151767_400263,17:08:00,17:08:00,1474697,12,,0,
37151767_400263,17:12:00,17:13:00,1474688,13,,0,
37151767_400263,17:20:00,17:20:00,1474695,14,,0,
37151767_400263,17:25:00,17:26:00,1474684,15,,0,
37151767_400263,17:34:00,17:35:00,1475231,16,,0,
37151767_400263,17:45:00,17:45:00,1475230,17,,0,
37151767_400263,17:59:00,17:59:00,1475229,18,,0,
37151767_400263,18:12:00,18:35:00,1474850,19,,0,
37151767_400263,18:43:00,18:44:00,1474644,20,,0,
37151767_400263,18:52:00,18:54:00,1474645,21,,0,
37151767_400263,18:57:00,19:21:00,1474774,22,,0,
37151767_400263,19:24:00,19:24:00,1474749,23,,0,
37151767_400263,19:26:00,19:26:00,1474750,24,,0,
37151767_400263,19:29:00,19:29:00,1474751,25,,0,
37151767_400263,19:35:00,19:35:00,1474752,26,,0,
37151767_400263,19:42:00,19:43:00,1474648,27,,0,
37151767_400263,19:51:00,19:51:00,1474649,28,,0,
37151767_400263,19:57:00,19:58:00,1474753,29,,0,
37151767_400263,20:08:00,20:09:00,1474754,30,,0,
37151767_400263,20:14:00,20:14:00,1474650,31,,1,
37151768_400264,19:16:00,19:16:00,1474836,0,,0,
37151768_400264,19:19:00,19:20:00,1474909,1,,0,
37151768_400264,19:24:00,19:24:00,1474910,2,,0,
37151768_400264,19:28:00,19:33:00,1474911,3,,0,
37151768_400264,19:39:00,19:39:00,1474912,4,,0,
37151768_400264,19:44:00,19:45:00,1474715,5,,0,
37151768_400264,19:51:00,19:51:00,1845555,6,,0,
37151768_400264,19:53:00,19:54:00,1474717,7,,0,
